"index","created_at","word","value"
2525,2020-06-01,"seventh",0
2526,2020-06-01,"worst",-3
2527,2020-06-01,"hit",0
2528,2020-06-01,"country",0
2529,2020-06-01,"other",0
2530,2020-06-01,"key",0
2531,2020-06-01,"updates",0
2532,2020-06-01,"armenian",0
2533,2020-06-01,"pm",0
2534,2020-06-01,"tests",0
2535,2020-06-01,"posi",0
2536,2020-06-01,"rt",0
2537,2020-06-01,"cbcpei",0
2538,2020-06-01,"covid",0
2539,2020-06-01,"19",0
2540,2020-06-01,"on",0
2541,2020-06-01,"p.e.i",0
2542,2020-06-01,"what's",0
2543,2020-06-01,"happening",0
2544,2020-06-01,"monday",0
2545,2020-06-01,"june",0
2546,2020-06-01,"1",0
2547,2020-06-01,"https",0
2548,2020-06-01,"t.co",0
2549,2020-06-01,"fvfjojh0q2",0
2550,2020-06-01,"pei",0
2551,2020-06-01,"https",0
2552,2020-06-01,"t.co",0
2553,2020-06-01,"tqqeszt6yg",0
2554,2020-06-03,"this",0
2555,2020-06-03,"week",0
2556,2020-06-03,"we",0
2557,2020-06-03,"are",0
2558,2020-06-03,"joining",0
2559,2020-06-03,"bsdcan",0
2560,2020-06-03,"online",0
2561,2020-06-03,"due",0
2562,2020-06-03,"to",0
2563,2020-06-03,"covid",0
2564,2020-06-03,"19",0
2565,2020-06-03,"safety",1
2566,2020-06-03,"measures",0
2567,2020-06-03,"we",0
2568,2020-06-03,"will",0
2569,2020-06-03,"be",0
2570,2020-06-03,"joining",0
2571,2020-06-03,"our",0
2572,2020-06-03,"friends",0
2573,2020-06-03,"in",0
2574,2020-06-03,"the",0
2575,2020-06-03,"com",0
2576,2020-06-03,"https",0
2577,2020-06-03,"t.co",0
2578,2020-06-03,"z2i0zbtjfd",0
2579,2020-06-03,"rt",0
2580,2020-06-03,"mcgill_vpri",0
2581,2020-06-03,"mcgill",0
2582,2020-06-03,"professor",0
2583,2020-06-03,"rahimisamira",0
2584,2020-06-03,"implementing",0
2585,2020-06-03,"ai",0
2586,2020-06-03,"tech",0
2587,2020-06-03,"to",0
2588,2020-06-03,"predict",0
2589,2020-06-03,"and",0
2590,2020-06-03,"monitor",0
2591,2020-06-03,"covid19",0
2592,2020-06-03,"in",0
2593,2020-06-03,"long",0
2594,2020-06-03,"term",0
2595,2020-06-03,"care",2
2596,2020-06-03,"residences",0
2597,2020-06-03,"https",0
2598,2020-06-03,"rt",0
2599,2020-06-03,"ctvnews",0
2600,2020-06-03,"hydroxychloroquine",0
2601,2020-06-03,"not",0
2602,2020-06-03,"effective",2
2603,2020-06-03,"in",0
2604,2020-06-03,"preventing",-1
2605,2020-06-03,"covid",0
2606,2020-06-03,"19",0
2607,2020-06-03,"in",0
2608,2020-06-03,"people",0
2609,2020-06-03,"exposed",-1
2610,2020-06-03,"to",0
2611,2020-06-03,"virus",0
2612,2020-06-03,"new",0
2613,2020-06-03,"canadian",0
2614,2020-06-03,"led",0
2615,2020-06-03,"study",0
2616,2020-06-03,"finds",0
2617,2020-06-03,"https",0
2618,2020-06-03,"t.co",0
2619,2020-06-04,"boris",0
2620,2020-06-04,"johnson",0
2621,2020-06-04,"could",0
2622,2020-06-04,"be",0
2623,2020-06-04,"forced",-1
2624,2020-06-04,"to",0
2625,2020-06-04,"isolate",0
2626,2020-06-04,"after",0
2627,2020-06-04,"meeting",0
2628,2020-06-04,"minister",0
2629,2020-06-04,"now",0
2630,2020-06-04,"suspected",-1
2631,2020-06-04,"of",0
2632,2020-06-04,"having",0
2633,2020-06-04,"coronavirus",0
2634,2020-06-04,"itv",0
2635,2020-06-04,"news",0
2636,2020-06-04,"https",0
2637,2020-06-04,"t.co",0
2638,2020-06-04,"ex9kf90bsb",0
2639,2020-06-04,"half",0
2640,2020-06-04,"the",0
2641,2020-06-04,"free",1
2642,2020-06-04,"world",0
2643,2020-06-04,"wants",0
2644,2020-06-04,"to",0
2645,2020-06-04,"questions",0
2646,2020-06-04,"bill",0
2647,2020-06-04,"gates",0
2648,2020-06-04,"about",0
2649,2020-06-04,"all",0
2650,2020-06-04,"his",0
2651,2020-06-04,"involvement",0
2652,2020-06-04,"yet",0
2653,2020-06-04,"here",0
2654,2020-06-04,"in",0
2655,2020-06-04,"north",0
2656,2020-06-04,"america",0
2657,2020-06-04,"they",0
2658,2020-06-04,"treat",0
2659,2020-06-04,"h",0
2660,2020-06-04,"https",0
2661,2020-06-04,"t.co",0
2662,2020-06-04,"qqzmzoguyw",0
2663,2020-06-04,"new",0
2664,2020-06-04,"check",0
2665,2020-06-04,"out",0
2666,2020-06-04,"our",0
2667,2020-06-04,"covid19",0
2668,2020-06-04,"coding",0
2669,2020-06-04,"direction",0
2670,2020-06-04,"for",0
2671,2020-06-04,"dialysis",0
2672,2020-06-04,"patients",0
2673,2020-06-04,"for",0
2674,2020-06-04,"the",0
2675,2020-06-04,"canadian",0
2676,2020-06-04,"organ",0
2677,2020-06-04,"replacement",0
2678,2020-06-04,"register",0
2679,2020-06-04,"https",0
2680,2020-06-04,"t.co",0
2681,2020-06-04,"1znfaksthp",0
2682,2020-06-05,"rt",0
2683,2020-06-05,"alexandraerin",0
2684,2020-06-05,"this",0
2685,2020-06-05,"thing",0
2686,2020-06-05,"where",0
2687,2020-06-05,"new",0
2688,2020-06-05,"york",0
2689,2020-06-05,"is",0
2690,2020-06-05,"suspending",0
2691,2020-06-05,"habeas",0
2692,2020-06-05,"corpus",0
2693,2020-06-05,"is",0
2694,2020-06-05,"really",0
2695,2020-06-05,"the",0
2696,2020-06-05,"whole",0
2697,2020-06-05,"thing",0
2698,2020-06-05,"in",0
2699,2020-06-05,"a",0
2700,2020-06-05,"nutshell",0
2701,2020-06-05,"law",0
2702,2020-06-05,"says",0
2703,2020-06-05,"the",0
2704,2020-06-05,"government",0
2705,2020-06-05,"covid",0
2706,2020-06-05,"19",0
2707,2020-06-05,"killed",-3
2708,2020-06-05,"lip",0
2709,2020-06-05,"reading",0
2710,2020-06-05,"rt",0
2711,2020-06-05,"shakilwrites",0
2712,2020-06-05,"covid",0
2713,2020-06-05,"19",0
2714,2020-06-05,"rates",0
2715,2020-06-05,"highest",0
2716,2020-06-05,"in",0
2717,2020-06-05,"poor",-2
2718,2020-06-05,"racialized",0
2719,2020-06-05,"communities",0
2720,2020-06-05,"toronto",0
2721,2020-06-05,"doctors",0
2722,2020-06-05,"take",0
2723,2020-06-05,"testing",0
2724,2020-06-05,"to",0
2725,2020-06-05,"the",0
2726,2020-06-05,"people",0
2727,2020-06-05,"in",0
2728,2020-06-05,"effort",0
2729,2020-06-05,"to",0
2730,2020-06-05,"contain",0
2731,2020-06-05,"p",0
2732,2020-06-06,"really",0
2733,2020-06-06,"scary",-2
2734,2020-06-06,"experts",0
2735,2020-06-06,"fear",-2
2736,2020-06-06,"protests",-2
2737,2020-06-06,"and",0
2738,2020-06-06,"police",0
2739,2020-06-06,"risk",-2
2740,2020-06-06,"accelerating",0
2741,2020-06-06,"covid",0
2742,2020-06-06,"19",0
2743,2020-06-06,"spread",0
2744,2020-06-06,"https",0
2745,2020-06-06,"t.co",0
2746,2020-06-06,"1qzpijezy4",0
2747,2020-06-06,"via",0
2748,2020-06-06,"perilofafrica",0
2749,2020-06-06,"covid",0
2750,2020-06-06,"19",0
2751,2020-06-06,"measures",0
2752,2020-06-06,"slow",0
2753,2020-06-06,"down",0
2754,2020-06-06,"peace",2
2755,2020-06-06,"building",0
2756,2020-06-06,"in",0
2757,2020-06-06,"south",0
2758,2020-06-06,"sudan",0
2759,2020-06-06,"south",0
2760,2020-06-06,"sudan",0
2761,2020-06-06,"with",0
2762,2020-06-06,"limited",-1
2763,2020-06-06,"healthcare",0
2764,2020-06-06,"https",0
2765,2020-06-06,"t.co",0
2766,2020-06-06,"nw2wg2qudw",0
2767,2020-06-06,"chronicling",0
2768,2020-06-06,"covid",0
2769,2020-06-06,"19",0
2770,2020-06-06,"18",0
2771,2020-06-06,"pause",0
2772,2020-06-06,"https",0
2773,2020-06-06,"t.co",0
2774,2020-06-06,"u7jimqnpdi",0
2775,2020-06-07,"rt",0
2776,2020-06-07,"girlsreallyrule",0
2777,2020-06-07,"hospitalizations",0
2778,2020-06-07,"in",0
2779,2020-06-07,"arizona",0
2780,2020-06-07,"of",0
2781,2020-06-07,"patients",0
2782,2020-06-07,"with",0
2783,2020-06-07,"suspected",-1
2784,2020-06-07,"and",0
2785,2020-06-07,"confirmed",0
2786,2020-06-07,"covid",0
2787,2020-06-07,"19",0
2788,2020-06-07,"have",0
2789,2020-06-07,"hit",0
2790,2020-06-07,"a",0
2791,2020-06-07,"new",0
2792,2020-06-07,"record",0
2793,2020-06-07,"and",0
2794,2020-06-07,"the",0
2795,2020-06-07,"state's",0
2796,2020-06-07,"la",0
2797,2020-06-07,"rt",0
2798,2020-06-07,"steven_penney",0
2799,2020-06-07,"study",0
2800,2020-06-07,"estimating",0
2801,2020-06-07,"that",0
2802,2020-06-07,"phone",0
2803,2020-06-07,"tracking",0
2804,2020-06-07,"for",0
2805,2020-06-07,"covid",0
2806,2020-06-07,"19",0
2807,2020-06-07,"in",0
2808,2020-06-07,"south",0
2809,2020-06-07,"korea",0
2810,2020-06-07,"will",0
2811,2020-06-07,"save",2
2812,2020-06-07,"13,000",0
2813,2020-06-07,"lives",0
2814,2020-06-07,"and",0
2815,2020-06-07,"reduce",0
2816,2020-06-07,"economic",0
2817,2020-06-07,"costs",0
2818,2020-06-07,"of",0
2819,2020-06-07,"loc",0
2820,2020-06-07,"rt",0
2821,2020-06-07,"torontostar",0
2822,2020-06-07,"new",0
2823,2020-06-07,"the",0
2824,2020-06-07,"canadian",0
2825,2020-06-07,"armed",0
2826,2020-06-07,"forces",0
2827,2020-06-07,"will",0
2828,2020-06-07,"be",0
2829,2020-06-07,"deployed",0
2830,2020-06-07,"to",0
2831,2020-06-07,"help",2
2832,2020-06-07,"with",0
2833,2020-06-07,"the",0
2834,2020-06-07,"covid",0
2835,2020-06-07,"19",0
2836,2020-06-07,"response",0
2837,2020-06-07,"at",0
2838,2020-06-07,"woodbridge",0
2839,2020-06-07,"vista",0
2840,2020-06-07,"care",2
2841,2020-06-07,"community",0
2842,2020-06-07,"wher",0
2843,2020-06-08,"covid",0
2844,2020-06-08,"19",0
2845,2020-06-08,"who",0
2846,2020-06-08,"warns",-2
2847,2020-06-08,"the",0
2848,2020-06-08,"pandemic",0
2849,2020-06-08,"is",0
2850,2020-06-08,"still",0
2851,2020-06-08,"worsening",-3
2852,2020-06-08,"globally",0
2853,2020-06-08,"coronavirus",0
2854,2020-06-08,"https",0
2855,2020-06-08,"t.co",0
2856,2020-06-08,"r6e1to1nfw",0
2857,2020-06-08,"rt",0
2858,2020-06-08,"cityclimateact",0
2859,2020-06-08,"thank",2
2860,2020-06-08,"you",0
2861,2020-06-08,"to",0
2862,2020-06-08,"everyone",0
2863,2020-06-08,"who",0
2864,2020-06-08,"joined",0
2865,2020-06-08,"us",0
2866,2020-06-08,"for",0
2867,2020-06-08,"the",0
2868,2020-06-08,"last",0
2869,2020-06-08,"online",0
2870,2020-06-08,"youth",0
2871,2020-06-08,"workshop",0
2872,2020-06-08,"for",0
2873,2020-06-08,"the",0
2874,2020-06-08,"time",0
2875,2020-06-08,"being",0
2876,2020-06-08,"on",0
2877,2020-06-08,"may",0
2878,2020-06-08,"28",0
2879,2020-06-08,"and",0
2880,2020-06-08,"an",0
2881,2020-06-08,"incredibl",0
2882,2020-06-08,"research",0
2883,2020-06-08,"conducted",0
2884,2020-06-08,"by",0
2885,2020-06-08,"angus",0
2886,2020-06-08,"reid",0
2887,2020-06-08,"for",0
2888,2020-06-08,"paypal",0
2889,2020-06-08,"in",0
2890,2020-06-08,"early",0
2891,2020-06-08,"april",0
2892,2020-06-08,"found",0
2893,2020-06-08,"nearly",0
2894,2020-06-08,"one",0
2895,2020-06-08,"third",0
2896,2020-06-08,"30",0
2897,2020-06-08,"of",0
2898,2020-06-08,"canadians",0
2899,2020-06-08,"are",0
2900,2020-06-08,"now",0
2901,2020-06-08,"shoppi",0
2902,2020-06-08,"https",0
2903,2020-06-08,"t.co",0
2904,2020-06-08,"fljhjrdtv1",0
2905,2020-06-09,"universal",0
2906,2020-06-09,"bringing",0
2907,2020-06-09,"you",0
2908,2020-06-09,"should",0
2909,2020-06-09,"have",0
2910,2020-06-09,"left",0
2911,2020-06-09,"horror",0
2912,2020-06-09,"film",0
2913,2020-06-09,"with",0
2914,2020-06-09,"kevin",0
2915,2020-06-09,"bacon",0
2916,2020-06-09,"and",0
2917,2020-06-09,"amanda",0
2918,2020-06-09,"seyfried",0
2919,2020-06-09,"straight",1
2920,2020-06-09,"to",0
2921,2020-06-09,"digital",0
2922,2020-06-09,"next",0
2923,2020-06-09,"https",0
2924,2020-06-09,"t.co",0
2925,2020-06-09,"r9q5kjkisb",0
2926,2020-06-09,"rt",0
2927,2020-06-09,"heshmatalavi",0
2928,2020-06-09,"good",3
2929,2020-06-09,"news",0
2930,2020-06-09,"rest",0
2931,2020-06-09,"assured",0
2932,2020-06-09,"iran's",0
2933,2020-06-09,"regime",0
2934,2020-06-09,"is",0
2935,2020-06-09,"watching",0
2936,2020-06-09,"this",0
2937,2020-06-09,"very",0
2938,2020-06-09,"closely",0
2939,2020-06-09,"knowing",0
2940,2020-06-09,"the",0
2941,2020-06-09,"u.s",0
2942,2020-06-09,"economy",0
2943,2020-06-09,"recovering",0
2944,2020-06-09,"after",0
2945,2020-06-09,"covid",0
2946,2020-06-09,"19",0
2947,2020-06-09,"rt",0
2948,2020-06-09,"heshmatalavi",0
2949,2020-06-09,"health",0
2950,2020-06-09,"authorities",0
2951,2020-06-09,"issue",0
2952,2020-06-09,"contradictory",0
2953,2020-06-09,"remarks",0
2954,2020-06-09,"on",0
2955,2020-06-09,"iran’s",0
2956,2020-06-09,"covid",0
2957,2020-06-09,"19",0
2958,2020-06-09,"outbreak",0
2959,2020-06-09,"coronavirus",0
2960,2020-06-09,"https",0
2961,2020-06-09,"t.co",0
2962,2020-06-09,"dvpuzppye4",0
2963,2020-06-10,"relaxing",0
2964,2020-06-10,"the",0
2965,2020-06-10,"30",0
2966,2020-06-10,"day",0
2967,2020-06-10,"limit",0
2968,2020-06-10,"for",0
2969,2020-06-10,"prescription",0
2970,2020-06-10,"drugs",0
2971,2020-06-10,"pharmacists",0
2972,2020-06-10,"have",0
2973,2020-06-10,"been",0
2974,2020-06-10,"working",0
2975,2020-06-10,"hard",-1
2976,2020-06-10,"to",0
2977,2020-06-10,"manage",0
2978,2020-06-10,"drug",0
2979,2020-06-10,"supplies",0
2980,2020-06-10,"and",0
2981,2020-06-10,"ma",0
2982,2020-06-10,"https",0
2983,2020-06-10,"t.co",0
2984,2020-06-10,"bwwhyumwkw",0
2985,2020-06-10,"how",0
2986,2020-06-10,"covid",0
2987,2020-06-10,"19",0
2988,2020-06-10,"affected",-1
2989,2020-06-10,"email",0
2990,2020-06-10,"benchmarks",0
2991,2020-06-10,"in",0
2992,2020-06-10,"19",0
2993,2020-06-10,"industries",0
2994,2020-06-10,"new",0
2995,2020-06-10,"spring",0
2996,2020-06-10,"2020",0
2997,2020-06-10,"data",0
2998,2020-06-10,"https",0
2999,2020-06-10,"t.co",0
3000,2020-06-10,"sg2g70kktq",0
3001,2020-06-10,"https",0
3002,2020-06-10,"t.co",0
3003,2020-06-10,"d2nqikkhot",0
3004,2020-06-10,"rt",0
3005,2020-06-10,"cp24",0
3006,2020-06-10,"breaking",0
3007,2020-06-10,"education",0
3008,2020-06-10,"minister",0
3009,2020-06-10,"stephen",0
3010,2020-06-10,"lecce",0
3011,2020-06-10,"has",0
3012,2020-06-10,"been",0
3013,2020-06-10,"tested",0
3014,2020-06-10,"for",0
3015,2020-06-10,"covid",0
3016,2020-06-10,"19",0
3017,2020-06-10,"after",0
3018,2020-06-10,"learning",0
3019,2020-06-10,"that",0
3020,2020-06-10,"he",0
3021,2020-06-10,"had",0
3022,2020-06-10,"come",0
3023,2020-06-10,"in",0
3024,2020-06-10,"contact",0
3025,2020-06-10,"with",0
3026,2020-06-10,"someone",0
3027,2020-06-11,"7",0
3028,2020-06-11,"federalism",0
3029,2020-06-11,"and",0
3030,2020-06-11,"the",0
3031,2020-06-11,"covid",0
3032,2020-06-11,"19",0
3033,2020-06-11,"crisis",-3
3034,2020-06-11,"perspectives",0
3035,2020-06-11,"for",0
3036,2020-06-11,"brazil",0
3037,2020-06-11,"by",0
3038,2020-06-11,"ana",0
3039,2020-06-11,"carolina",0
3040,2020-06-11,"lorena",0
3041,2020-06-11,"and",0
3042,2020-06-11,"eduardo",0
3043,2020-06-11,"henrique",0
3044,2020-06-11,"corr",0
3045,2020-06-11,"https",0
3046,2020-06-11,"t.co",0
3047,2020-06-11,"1bux1kitjk",0
3048,2020-06-11,"the",0
3049,2020-06-11,"european",0
3050,2020-06-11,"commission",0
3051,2020-06-11,"is",0
3052,2020-06-11,"seeking",0
3053,2020-06-11,"a",0
3054,2020-06-11,"mandate",0
3055,2020-06-11,"from",0
3056,2020-06-11,"eu",0
3057,2020-06-11,"governments",0
3058,2020-06-11,"to",0
3059,2020-06-11,"buy",0
3060,2020-06-11,"in",0
3061,2020-06-11,"advance",0
3062,2020-06-11,"from",0
3063,2020-06-11,"pharmaceutical",0
3064,2020-06-11,"firms",0
3065,2020-06-11,"up",0
3066,2020-06-11,"to",0
3067,2020-06-11,"https",0
3068,2020-06-11,"t.co",0
3069,2020-06-11,"kze0y0eblx",0
3070,2020-06-11,"foodshareto",0
3071,2020-06-11,"and",0
3072,2020-06-11,"bccfarm",0
3073,2020-06-11,"take",0
3074,2020-06-11,"up",0
3075,2020-06-11,"the",0
3076,2020-06-11,"challenge",-1
3077,2020-06-11,"of",0
3078,2020-06-11,"getting",0
3079,2020-06-11,"healthy",2
3080,2020-06-11,"food",0
3081,2020-06-11,"to",0
3082,2020-06-11,"the",0
3083,2020-06-11,"racialized",0
3084,2020-06-11,"and",0
3085,2020-06-11,"vulnerable",-2
3086,2020-06-11,"in",0
3087,2020-06-11,"toront",0
3088,2020-06-11,"https",0
3089,2020-06-11,"t.co",0
3090,2020-06-11,"zyrfe5ultc",0
3091,2020-06-12,"rt",0
3092,2020-06-12,"usembassyllw",0
3093,2020-06-12,"this",0
3094,2020-06-12,"afternoon",0
3095,2020-06-12,"ambassador",0
3096,2020-06-12,"scott",0
3097,2020-06-12,"handed",0
3098,2020-06-12,"over",0
3099,2020-06-12,"personal",0
3100,2020-06-12,"protective",0
3101,2020-06-12,"equipment",0
3102,2020-06-12,"ppe",0
3103,2020-06-12,"and",0
3104,2020-06-12,"humanitarian",0
3105,2020-06-12,"assistance",0
3106,2020-06-12,"items",0
3107,2020-06-12,"worth",2
3108,2020-06-12,"rt",0
3109,2020-06-12,"1310news",0
3110,2020-06-12,"two",0
3111,2020-06-12,"more",0
3112,2020-06-12,"peter",0
3113,2020-06-12,"d",0
3114,2020-06-12,"clark",0
3115,2020-06-12,"employees",0
3116,2020-06-12,"test",0
3117,2020-06-12,"positive",2
3118,2020-06-12,"for",0
3119,2020-06-12,"covid",0
3120,2020-06-12,"19",0
3121,2020-06-12,"https",0
3122,2020-06-12,"t.co",0
3123,2020-06-12,"wl83b6bono",0
3124,2020-06-12,"ottnews",0
3125,2020-06-12,"rt",0
3126,2020-06-12,"cfib",0
3127,2020-06-12,"some",0
3128,2020-06-12,"good",3
3129,2020-06-12,"advice",0
3130,2020-06-12,"from",0
3131,2020-06-12,"rbc",0
3132,2020-06-12,"cfib",0
3133,2020-06-12,"is",0
3134,2020-06-12,"grateful",3
3135,2020-06-12,"for",0
3136,2020-06-12,"their",0
3137,2020-06-12,"support",2
3138,2020-06-12,"for",0
3139,2020-06-12,"an",0
3140,2020-06-12,"expanded",0
3141,2020-06-12,"ceba",0
3142,2020-06-12,"program",0
3143,2020-06-12,"canada",0
3144,2020-06-12,"must",0
3145,2020-06-12,"help",2
3146,2020-06-12,"small",0
3147,2020-06-12,"business",0
3148,2020-06-12,"stay",0
3149,2020-06-13,"couldn't",0
3150,2020-06-13,"make",0
3151,2020-06-13,"it",0
3152,2020-06-13,"to",0
3153,2020-06-13,"our",0
3154,2020-06-13,"recent",0
3155,2020-06-13,"covid",0
3156,2020-06-13,"19",0
3157,2020-06-13,"retail",0
3158,2020-06-13,"webinar",0
3159,2020-06-13,"the",0
3160,2020-06-13,"full",0
3161,2020-06-13,"recording",0
3162,2020-06-13,"is",0
3163,2020-06-13,"now",0
3164,2020-06-13,"available",0
3165,2020-06-13,"to",0
3166,2020-06-13,"watch",0
3167,2020-06-13,"on",0
3168,2020-06-13,"our",0
3169,2020-06-13,"website",0
3170,2020-06-13,"https",0
3171,2020-06-13,"t.co",0
3172,2020-06-13,"uq7dazme0z",0
3173,2020-06-13,"rt",0
3174,2020-06-13,"mlhealthunit",0
3175,2020-06-13,"first",0
3176,2020-06-13,"thing",0
3177,2020-06-13,"to",0
3178,2020-06-13,"remember",0
3179,2020-06-13,"is",0
3180,2020-06-13,"that",0
3181,2020-06-13,"covid19",0
3182,2020-06-13,"is",0
3183,2020-06-13,"still",0
3184,2020-06-13,"in",0
3185,2020-06-13,"our",0
3186,2020-06-13,"community",0
3187,2020-06-13,"if",0
3188,2020-06-13,"you’re",0
3189,2020-06-13,"interacting",0
3190,2020-06-13,"with",0
3191,2020-06-13,"people",0
3192,2020-06-13,"outside",0
3193,2020-06-13,"of",0
3194,2020-06-13,"your",0
3195,2020-06-13,"imm",0
3196,2020-06-13,"rt",0
3197,2020-06-13,"philipthalis",0
3198,2020-06-13,"inclusionary",0
3199,2020-06-13,"zoning",0
3200,2020-06-13,"to",0
3201,2020-06-13,"allow",1
3202,2020-06-13,"at",0
3203,2020-06-13,"least",0
3204,2020-06-13,"a",0
3205,2020-06-13,"minimum",0
3206,2020-06-13,"of",0
3207,2020-06-13,"affordable",0
3208,2020-06-13,"housing",0
3209,2020-06-13,"across",0
3210,2020-06-13,"sydney",0
3211,2020-06-13,"why",0
3212,2020-06-13,"is",0
3213,2020-06-13,"this",0
3214,2020-06-13,"so",0
3215,2020-06-13,"hard",-1
3216,2020-06-13,"gladysb",0
3217,2020-06-13,"given",0
3218,2020-06-14,"brinxee",0
3219,2020-06-14,"globalnews",0
3220,2020-06-14,"yes",1
3221,2020-06-14,"bcze",0
3222,2020-06-14,"covid",0
3223,2020-06-14,"19",0
3224,2020-06-14,"is",0
3225,2020-06-14,"only",0
3226,2020-06-14,"contagious",-1
3227,2020-06-14,"at",0
3228,2020-06-14,"trump",0
3229,2020-06-14,"rallies",0
3230,2020-06-14,"but",0
3231,2020-06-14,"ur",0
3232,2020-06-14,"ok",0
3233,2020-06-14,"if",0
3234,2020-06-14,"protesting",-2
3235,2020-06-14,"or",0
3236,2020-06-14,"burning",0
3237,2020-06-14,"properties",0
3238,2020-06-14,"bs",0
3239,2020-06-14,"practicing",0
3240,2020-06-14,"social",0
3241,2020-06-14,"distancing",0
3242,2020-06-14,"is",0
3243,2020-06-14,"difficult",-1
3244,2020-06-14,"for",0
3245,2020-06-14,"everyone",0
3246,2020-06-14,"we",0
3247,2020-06-14,"feel",0
3248,2020-06-14,"your",0
3249,2020-06-14,"pain",-2
3250,2020-06-14,"fortunately",0
3251,2020-06-14,"we",0
3252,2020-06-14,"have",0
3253,2020-06-14,"7",0
3254,2020-06-14,"fun",4
3255,2020-06-14,"and",0
3256,2020-06-14,"creativ",0
3257,2020-06-14,"https",0
3258,2020-06-14,"t.co",0
3259,2020-06-14,"oen4nznk1q",0
3260,2020-06-14,"rt",0
3261,2020-06-14,"meaghang",0
3262,2020-06-14,"our",0
3263,2020-06-14,"mclean",0
3264,2020-06-14,"falls",0
3265,2020-06-14,"church",0
3266,2020-06-14,"vienna",0
3267,2020-06-14,"momsdemand",0
3268,2020-06-14,"donated",0
3269,2020-06-14,"4",0
3270,2020-06-14,"carloads",0
3271,2020-06-14,"of",0
3272,2020-06-14,"food",0
3273,2020-06-14,"amp",0
3274,2020-06-14,"hundreds",0
3275,2020-06-14,"of",0
3276,2020-06-14,"dollars",0
3277,2020-06-14,"worth",2
3278,2020-06-14,"of",0
3279,2020-06-14,"grocery",0
3280,2020-06-14,"store",0
3281,2020-06-14,"gift",2
3282,2020-06-14,"cards",0
3283,2020-06-15,"rt",0
3284,2020-06-15,"regionofpeel",0
3285,2020-06-15,"missed",-2
3286,2020-06-15,"the",0
3287,2020-06-15,"mobile",0
3288,2020-06-15,"covid",0
3289,2020-06-15,"19",0
3290,2020-06-15,"testing",0
3291,2020-06-15,"centre",0
3292,2020-06-15,"in",0
3293,2020-06-15,"mississauga",0
3294,2020-06-15,"the",0
3295,2020-06-15,"first",0
3296,2020-06-15,"time",0
3297,2020-06-15,"visit",0
3298,2020-06-15,"meadowvale",0
3299,2020-06-15,"community",0
3300,2020-06-15,"centre",0
3301,2020-06-15,"on",0
3302,2020-06-15,"friday",0
3303,2020-06-15,"jun",0
3304,2020-06-15,"ansonsikkema",0
3305,2020-06-15,"zeldacanuck",0
3306,2020-06-15,"okotoksmatt",0
3307,2020-06-15,"covid",0
3308,2020-06-15,"19",0
3309,2020-06-15,"doesn't",0
3310,2020-06-15,"know",0
3311,2020-06-15,"boundaries",0
3312,2020-06-15,"covid",0
3313,2020-06-15,"19",0
3314,2020-06-15,"was",0
3315,2020-06-15,"threatening",-2
3316,2020-06-15,"the",0
3317,2020-06-15,"cities",0
3318,2020-06-15,"the",0
3319,2020-06-15,"https",0
3320,2020-06-15,"t.co",0
3321,2020-06-15,"kes7altzwx",0
3322,2020-06-15,"westjet",0
3323,2020-06-15,"of",0
3324,2020-06-15,"a",0
3325,2020-06-15,"cancelled",-1
3326,2020-06-15,"vacation",0
3327,2020-06-15,"package",0
3328,2020-06-15,"were",0
3329,2020-06-15,"any",0
3330,2020-06-15,"different",0
3331,2020-06-15,"from",0
3332,2020-06-15,"those",0
3333,2020-06-15,"i",0
3334,2020-06-15,"have",0
3335,2020-06-15,"earned",0
3336,2020-06-15,"from",0
3337,2020-06-15,"years",0
3338,2020-06-15,"of",0
3339,2020-06-15,"my",0
3340,2020-06-15,"past",0
3341,2020-06-15,"westj",0
3342,2020-06-15,"https",0
3343,2020-06-15,"t.co",0
3344,2020-06-15,"eilifrh6cw",0
3345,2020-06-17,"landlords",0
3346,2020-06-17,"for",0
3347,2020-06-17,"first",0
3348,2020-06-17,"baseman",0
3349,2020-06-17,"rowdy",0
3350,2020-06-17,"tellez",0
3351,2020-06-17,"and",0
3352,2020-06-17,"coach",0
3353,2020-06-17,"mark",0
3354,2020-06-17,"budzinski",0
3355,2020-06-17,"say",0
3356,2020-06-17,"they’re",0
3357,2020-06-17,"owed",0
3358,2020-06-17,"thousands",0
3359,2020-06-17,"of",0
3360,2020-06-17,"dollars",0
3361,2020-06-17,"rent",0
3362,2020-06-17,"https",0
3363,2020-06-17,"t.co",0
3364,2020-06-17,"ibygxrdib3",0
3365,2020-06-17,"rt",0
3366,2020-06-17,"taxtipscdn",0
3367,2020-06-17,"canada",0
3368,2020-06-17,"emergency",-2
3369,2020-06-17,"response",0
3370,2020-06-17,"benefit",2
3371,2020-06-17,"cerb",0
3372,2020-06-17,"extended",0
3373,2020-06-17,"cerb",0
3374,2020-06-17,"extended",0
3375,2020-06-17,"by",0
3376,2020-06-17,"8",0
3377,2020-06-17,"weeks",0
3378,2020-06-17,"making",0
3379,2020-06-17,"it",0
3380,2020-06-17,"available",0
3381,2020-06-17,"to",0
3382,2020-06-17,"eligible",0
3383,2020-06-17,"workers",0
3384,2020-06-17,"for",0
3385,2020-06-17,"up",0
3386,2020-06-17,"rt",0
3387,2020-06-17,"garethicke",0
3388,2020-06-17,"raff",0
3389,2020-06-17,"ciccone",0
