"index","created_at","word","value"
2489,2020-06-01,"not",0
2490,2020-06-01,"to",0
2491,2020-06-01,"leave",-1
2492,2020-06-01,"any",0
2493,2020-06-01,"migrants",0
2494,2020-06-01,"under",0
2495,2020-06-01,"home",0
2496,2020-06-01,"quarantine",0
2497,2020-06-01,"without",0
2498,2020-06-01,"testing",0
2499,2020-06-01,"their",0
2500,2020-06-01,"swab",0
2501,2020-06-01,"fo",0
2502,2020-06-01,"https",0
2503,2020-06-01,"t.co",0
2504,2020-06-01,"67thakgndu",0
2505,2020-06-03,"rt",0
2506,2020-06-03,"indianmuslimahs",0
2507,2020-06-03,"cured",0
2508,2020-06-03,"tablighis",0
2509,2020-06-03,"to",0
2510,2020-06-03,"donate",0
2511,2020-06-03,"plasma",0
2512,2020-06-03,"at",0
2513,2020-06-03,"gandhi",0
2514,2020-06-03,"hospital",0
2515,2020-06-03,"in",0
2516,2020-06-03,"hyderabad",0
2517,2020-06-03,"for",0
2518,2020-06-03,"covid",0
2519,2020-06-03,"19",0
2520,2020-06-03,"patients",0
2521,2020-06-03,"cured",0
2522,2020-06-03,"members",0
2523,2020-06-03,"of",0
2524,2020-06-03,"the",0
2525,2020-06-03,"jamaat",0
2526,2020-06-03,"w",0
2527,2020-06-03,"this",0
2528,2020-06-03,"after",0
2529,2020-06-03,"108k",0
2530,2020-06-03,"ᴅᴇᴀᴛʜs",0
2531,2020-06-03,"due",0
2532,2020-06-03,"to",0
2533,2020-06-03,"covid_19",0
2534,2020-06-03,"https",0
2535,2020-06-03,"t.co",0
2536,2020-06-03,"t8mzc8xvqd",0
2537,2020-06-03,"jan",0
2538,2020-06-03,"aushadhi",0
2539,2020-06-03,"kendras",0
2540,2020-06-03,"have",0
2541,2020-06-03,"become",0
2542,2020-06-03,"a",0
2543,2020-06-03,"life",0
2544,2020-06-03,"saviour",0
2545,2020-06-03,"during",0
2546,2020-06-03,"covid",0
2547,2020-06-03,"19",0
2548,2020-06-03,"crisis",-3
2549,2020-06-03,"affordable",0
2550,2020-06-03,"medicines",0
2551,2020-06-03,"worth",2
2552,2020-06-03,"over",0
2553,2020-06-03,"rs",0
2554,2020-06-03,"144",0
2555,2020-06-03,"cr",0
2556,2020-06-03,"https",0
2557,2020-06-03,"t.co",0
2558,2020-06-03,"9s4sojdr8v",0
2559,2020-06-04,"just",0
2560,2020-06-04,"in",0
2561,2020-06-04,"5",0
2562,2020-06-04,"more",0
2563,2020-06-04,"tested",0
2564,2020-06-04,"positive",2
2565,2020-06-04,"for",0
2566,2020-06-04,"covid",0
2567,2020-06-04,"19",0
2568,2020-06-04,"in",0
2569,2020-06-04,"bandipora",0
2570,2020-06-04,"today",0
2571,2020-06-04,"one",0
2572,2020-06-04,"each",0
2573,2020-06-04,"from",0
2574,2020-06-04,"watapora",0
2575,2020-06-04,"naidkhai",0
2576,2020-06-04,"sonerwani",0
2577,2020-06-04,"khayar",0
2578,2020-06-04,"and",0
2579,2020-06-04,"gurez",0
2580,2020-06-04,"rt",0
2581,2020-06-04,"mynameswatik",0
2582,2020-06-04,"kerala",0
2583,2020-06-04,"has",0
2584,2020-06-04,"flattened",0
2585,2020-06-04,"the",0
2586,2020-06-04,"covid",0
2587,2020-06-04,"19",0
2588,2020-06-04,"curve",0
2589,2020-06-04,"not",0
2590,2020-06-04,"just",0
2591,2020-06-04,"the",0
2592,2020-06-04,"best",3
2593,2020-06-04,"performance",0
2594,2020-06-04,"handling",0
2595,2020-06-04,"covid",0
2596,2020-06-04,"amongst",0
2597,2020-06-04,"all",0
2598,2020-06-04,"states",0
2599,2020-06-04,"in",0
2600,2020-06-04,"india",0
2601,2020-06-04,"keral",0
2602,2020-06-04,"rt",0
2603,2020-06-04,"ursbunnyv",0
2604,2020-06-04,"one",0
2605,2020-06-04,"of",0
2606,2020-06-04,"my",0
2607,2020-06-04,"friend",0
2608,2020-06-04,"cousin",0
2609,2020-06-04,"who",0
2610,2020-06-04,"works",0
2611,2020-06-04,"in",0
2612,2020-06-04,"department",0
2613,2020-06-04,"found",0
2614,2020-06-04,"positive",2
2615,2020-06-04,"with",0
2616,2020-06-04,"covid",0
2617,2020-06-04,"19",0
2618,2020-06-04,"on",0
2619,2020-06-04,"monday",0
2620,2020-06-04,"he",0
2621,2020-06-04,"is",0
2622,2020-06-04,"now",0
2623,2020-06-04,"in",0
2624,2020-06-04,"gandhi",0
2625,2020-06-04,"hospital",0
2626,2020-06-04,"his",0
2627,2020-06-04,"wi",0
2628,2020-06-05,"rt",0
2629,2020-06-05,"swamy39",0
2630,2020-06-05,"one",0
2631,2020-06-05,"of",0
2632,2020-06-05,"chennai’s",0
2633,2020-06-05,"most",0
2634,2020-06-05,"able",0
2635,2020-06-05,"and",0
2636,2020-06-05,"knowledgeable",0
2637,2020-06-05,"lawyers",0
2638,2020-06-05,"mr",0
2639,2020-06-05,"s",0
2640,2020-06-05,"venkataraman",0
2641,2020-06-05,"and",0
2642,2020-06-05,"known",0
2643,2020-06-05,"as",0
2644,2020-06-05,"my",0
2645,2020-06-05,"team",0
2646,2020-06-05,"in",0
2647,2020-06-05,"madras",0
2648,2020-06-05,"hc",0
2649,2020-06-05,"died",-3
2650,2020-06-05,"today",0
2651,2020-06-05,"due",0
2652,2020-06-05,"to",0
2653,2020-06-05,"co",0
2654,2020-06-05,"rt",0
2655,2020-06-05,"priyankadeo",0
2656,2020-06-05,"delhi",0
2657,2020-06-05,"is",0
2658,2020-06-05,"gonna",0
2659,2020-06-05,"be",0
2660,2020-06-05,"the",0
2661,2020-06-05,"new",0
2662,2020-06-05,"maharashtra",0
2663,2020-06-05,"for",0
2664,2020-06-05,"covid",0
2665,2020-06-05,"19",0
2666,2020-06-05,"herd",0
2667,2020-06-05,"immunity",0
2668,2020-06-05,"takes",0
2669,2020-06-05,"months",0
2670,2020-06-05,"to",0
2671,2020-06-05,"be",0
2672,2020-06-05,"effective",2
2673,2020-06-05,"if",0
2674,2020-06-05,"we",0
2675,2020-06-05,"had",0
2676,2020-06-05,"to",0
2677,2020-06-05,"do",0
2678,2020-06-05,"this",0
2679,2020-06-05,"we",0
2680,2020-06-05,"rt",0
2681,2020-06-05,"youtubermrjoy",0
2682,2020-06-05,"good",3
2683,2020-06-05,"morning",0
2684,2020-06-05,"to",0
2685,2020-06-05,"all",0
2686,2020-06-05,"and",0
2687,2020-06-05,"lets",0
2688,2020-06-05,"congratulate",2
2689,2020-06-05,"vindu",0
2690,2020-06-05,"sir",0
2691,2020-06-05,"who",0
2692,2020-06-05,"always",0
2693,2020-06-05,"guide",0
2694,2020-06-05,"us",0
2695,2020-06-05,"in",0
2696,2020-06-05,"positive",2
2697,2020-06-05,"direction",0
2698,2020-06-05,"with",0
2699,2020-06-05,"his",0
2700,2020-06-05,"positive",2
2701,2020-06-05,"amp",0
2702,2020-06-05,"motiva",0
2703,2020-06-06,"cmofkarnataka",0
2704,2020-06-06,"bsybjp",0
2705,2020-06-06,"stsomashekarmla",0
2706,2020-06-06,"being",0
2707,2020-06-06,"a",0
2708,2020-06-06,"employee",0
2709,2020-06-06,"of",0
2710,2020-06-06,"dcc",0
2711,2020-06-06,"bank",0
2712,2020-06-06,"vijayapur",0
2713,2020-06-06,"proud",2
2714,2020-06-06,"to",0
2715,2020-06-06,"hand",0
2716,2020-06-06,"over",0
2717,2020-06-06,"our",0
2718,2020-06-06,"little",0
2719,2020-06-06,"contr",0
2720,2020-06-06,"https",0
2721,2020-06-06,"t.co",0
2722,2020-06-06,"eqy8azwwjp",0
2723,2020-06-06,"rt",0
2724,2020-06-06,"ipr_odisha",0
2725,2020-06-06,"covid",0
2726,2020-06-06,"19",0
2727,2020-06-06,"report",0
2728,2020-06-06,"for",0
2729,2020-06-06,"5th",0
2730,2020-06-06,"june",0
2731,2020-06-06,"new",0
2732,2020-06-06,"positive",2
2733,2020-06-06,"cases",0
2734,2020-06-06,"173",0
2735,2020-06-06,"in",0
2736,2020-06-06,"quarantine",0
2737,2020-06-06,"150",0
2738,2020-06-06,"local",0
2739,2020-06-06,"contacts",0
2740,2020-06-06,"23",0
2741,2020-06-06,"details",0
2742,2020-06-06,"of",0
2743,2020-06-06,"local",0
2744,2020-06-06,"contacts",0
2745,2020-06-06,"wil",0
2746,2020-06-06,"rt",0
2747,2020-06-06,"shomes_quest",0
2748,2020-06-06,"the",0
2749,2020-06-06,"hypocrisy",0
2750,2020-06-06,"of",0
2751,2020-06-06,"the",0
2752,2020-06-06,"west",0
2753,2020-06-06,"knows",0
2754,2020-06-06,"no",-1
2755,2020-06-06,"bounds",0
2756,2020-06-06,"simply",0
2757,2020-06-06,"they",0
2758,2020-06-06,"cannot",0
2759,2020-06-06,"digest",0
2760,2020-06-06,"the",0
2761,2020-06-06,"fact",0
2762,2020-06-06,"that",0
2763,2020-06-06,"bharat",0
2764,2020-06-06,"is",0
2765,2020-06-06,"shining",0
2766,2020-06-06,"and",0
2767,2020-06-06,"doing",0
2768,2020-06-06,"well",0
2769,2020-06-06,"in",0
2770,2020-06-06,"it",0
2771,2020-06-07,"rt",0
2772,2020-06-07,"smittal_ips",0
2773,2020-06-07,"lalit",0
2774,2020-06-07,"gupta",0
2775,2020-06-07,"65",0
2776,2020-06-07,"year",0
2777,2020-06-07,"old",0
2778,2020-06-07,"diabetic",0
2779,2020-06-07,"with",0
2780,2020-06-07,"104",0
2781,2020-06-07,"temp",0
2782,2020-06-07,"60",0
2783,2020-06-07,"oxygen",0
2784,2020-06-07,"level",0
2785,2020-06-07,"amp",0
2786,2020-06-07,"covid",0
2787,2020-06-07,"19",0
2788,2020-06-07,"test",0
2789,2020-06-07,"report",0
2790,2020-06-07,"awaited",-1
2791,2020-06-07,"standing",0
2792,2020-06-07,"at",0
2793,2020-06-07,"maharaja",0
2794,2020-06-07,"ag",0
2795,2020-06-07,"rt",0
2796,2020-06-07,"pti_news",0
2797,2020-06-07,"tamil",0
2798,2020-06-07,"nadu",0
2799,2020-06-07,"government",0
2800,2020-06-07,"caps",0
2801,2020-06-07,"charges",-2
2802,2020-06-07,"in",0
2803,2020-06-07,"private",0
2804,2020-06-07,"hospitals",0
2805,2020-06-07,"for",0
2806,2020-06-07,"covid",0
2807,2020-06-07,"19",0
2808,2020-06-07,"treatment",0
2809,2020-06-07,"at",0
2810,2020-06-07,"rs",0
2811,2020-06-07,"15,000",0
2812,2020-06-07,"per",0
2813,2020-06-07,"day",0
2814,2020-06-07,"in",0
2815,2020-06-07,"icus",0
2816,2020-06-07,"in",0
2817,2020-06-07,"general",0
2818,2020-06-07,"ward",0
2819,2020-06-07,"rt",0
2820,2020-06-07,"cbagepalli",0
2821,2020-06-07,"heart",0
2822,2020-06-07,"wrenching",0
2823,2020-06-07,"in",0
2824,2020-06-07,"bjp",0
2825,2020-06-07,"ruled",0
2826,2020-06-07,"up's",0
2827,2020-06-07,"noida",0
2828,2020-06-07,"8",0
2829,2020-06-07,"months",0
2830,2020-06-07,"pregnant",0
2831,2020-06-07,"woman",0
2832,2020-06-07,"dies",0
2833,2020-06-07,"in",0
2834,2020-06-07,"an",0
2835,2020-06-07,"ambulance",0
2836,2020-06-07,"as",0
2837,2020-06-07,"she",0
2838,2020-06-07,"was",0
2839,2020-06-07,"denied",-2
2840,2020-06-07,"admission",0
2841,2020-06-07,"by",0
2842,2020-06-07,"7",0
2843,2020-06-07,"h",0
2844,2020-06-08,"rt",0
2845,2020-06-08,"mailonline",0
2846,2020-06-08,"people",0
2847,2020-06-08,"with",0
2848,2020-06-08,"psychopathic",0
2849,2020-06-08,"personality",0
2850,2020-06-08,"traits",0
2851,2020-06-08,"have",0
2852,2020-06-08,"a",0
2853,2020-06-08,"disproportionately",0
2854,2020-06-08,"large",0
2855,2020-06-08,"impact",0
2856,2020-06-08,"on",0
2857,2020-06-08,"the",0
2858,2020-06-08,"covid",0
2859,2020-06-08,"19",0
2860,2020-06-08,"pandemic",0
2861,2020-06-08,"https",0
2862,2020-06-08,"t.co",0
2863,2020-06-08,"ashutosh83b",0
2864,2020-06-08,"arvindkejriwal",0
2865,2020-06-08,"sanjayazadsln",0
2866,2020-06-08,"bjp4india",0
2867,2020-06-08,"incindia",0
2868,2020-06-08,"narendramodi",0
2869,2020-06-08,"help",2
2870,2020-06-08,"country",0
2871,2020-06-08,"to",0
2872,2020-06-08,"fight",-1
2873,2020-06-08,"covid",0
2874,2020-06-08,"19",0
2875,2020-06-08,"instead",0
2876,2020-06-08,"look",0
2877,2020-06-08,"for",0
2878,2020-06-08,"profit",0
2879,2020-06-08,"amp",0
2880,2020-06-08,"loss",-3
2881,2020-06-08,"news",0
2882,2020-06-08,"scan",0
2883,2020-06-08,"for",0
2884,2020-06-08,"jun",0
2885,2020-06-08,"08",0
2886,2020-06-08,"2020",0
2887,2020-06-08,"new",0
2888,2020-06-08,"ebola",0
2889,2020-06-08,"outbreak",0
2890,2020-06-08,"grows",0
2891,2020-06-08,"low",0
2892,2020-06-08,"covid",0
2893,2020-06-08,"19",0
2894,2020-06-08,"test",0
2895,2020-06-08,"sensitivity",0
2896,2020-06-08,"no",-1
2897,2020-06-08,"evidence",0
2898,2020-06-08,"of",0
2899,2020-06-08,"covid",0
2900,2020-06-08,"hydroxych",0
2901,2020-06-08,"https",0
2902,2020-06-08,"t.co",0
2903,2020-06-08,"mduovjo5q9",0
2904,2020-06-09,"rt",0
2905,2020-06-09,"bjp4india",0
2906,2020-06-09,"i",0
2907,2020-06-09,"want",1
2908,2020-06-09,"to",0
2909,2020-06-09,"pay",-1
2910,2020-06-09,"my",0
2911,2020-06-09,"tributes",0
2912,2020-06-09,"to",0
2913,2020-06-09,"the",0
2914,2020-06-09,"people",0
2915,2020-06-09,"who",0
2916,2020-06-09,"have",0
2917,2020-06-09,"lost",-3
2918,2020-06-09,"their",0
2919,2020-06-09,"lives",0
2920,2020-06-09,"due",0
2921,2020-06-09,"to",0
2922,2020-06-09,"covid",0
2923,2020-06-09,"19",0
2924,2020-06-09,"pandemic",0
2925,2020-06-09,"and",0
2926,2020-06-09,"amphan",0
2927,2020-06-09,"shri",0
2928,2020-06-09,"amitshah",0
2929,2020-06-09,"bangl",0
2930,2020-06-09,"rt",0
2931,2020-06-09,"shishirgoup",0
2932,2020-06-09,"cm",0
2933,2020-06-09,"myogiadityanath",0
2934,2020-06-09,"begins",0
2935,2020-06-09,"his",0
2936,2020-06-09,"review",0
2937,2020-06-09,"meeting",0
2938,2020-06-09,"on",0
2939,2020-06-09,"covid",0
2940,2020-06-09,"19",0
2941,2020-06-09,"with",0
2942,2020-06-09,"team",0
2943,2020-06-09,"11",0
2944,2020-06-09,"cmofficeup",0
2945,2020-06-09,"https",0
2946,2020-06-09,"t.co",0
2947,2020-06-09,"rcnzgbnnk5",0
2948,2020-06-09,"i",0
2949,2020-06-09,"want",1
2950,2020-06-09,"to",0
2951,2020-06-09,"pay",-1
2952,2020-06-09,"my",0
2953,2020-06-09,"tributes",0
2954,2020-06-09,"to",0
2955,2020-06-09,"the",0
2956,2020-06-09,"people",0
2957,2020-06-09,"who",0
2958,2020-06-09,"have",0
2959,2020-06-09,"lost",-3
2960,2020-06-09,"their",0
2961,2020-06-09,"lives",0
2962,2020-06-09,"due",0
2963,2020-06-09,"to",0
2964,2020-06-09,"covid",0
2965,2020-06-09,"19",0
2966,2020-06-09,"pandemic",0
2967,2020-06-09,"and",0
2968,2020-06-09,"amphan",0
2969,2020-06-09,"shri",0
2970,2020-06-09,"https",0
2971,2020-06-09,"t.co",0
2972,2020-06-09,"ue9edknqop",0
2973,2020-06-10,"the",0
2974,2020-06-10,"international",0
2975,2020-06-10,"council",0
2976,2020-06-10,"of",0
2977,2020-06-10,"nurses",0
2978,2020-06-10,"icn",0
2979,2020-06-10,"compiling",0
2980,2020-06-10,"data",0
2981,2020-06-10,"from",0
2982,2020-06-10,"gt",0
2983,2020-06-10,"30",0
2984,2020-06-10,"countrie’s",0
2985,2020-06-10,"statistics",0
2986,2020-06-10,"and",0
2987,2020-06-10,"howard",0
2988,2020-06-10,"cattin",0
2989,2020-06-10,"icn",0
2990,2020-06-10,"ceo",0
2991,2020-06-10,"https",0
2992,2020-06-10,"t.co",0
2993,2020-06-10,"1ie0wqf69g",0
2994,2020-06-10,"rt",0
2995,2020-06-10,"arnold9samuel",0
2996,2020-06-10,"hospitalsapollo",0
2997,2020-06-10,"urgent",-1
2998,2020-06-10,"action",0
2999,2020-06-10,"is",0
3000,2020-06-10,"required",0
3001,2020-06-10,"patient",0
3002,2020-06-10,"condition",0
3003,2020-06-10,"is",0
3004,2020-06-10,"serious",0
3005,2020-06-10,"and",0
3006,2020-06-10,"degrading",0
3007,2020-06-10,"fast",0
3008,2020-06-10,"very",0
3009,2020-06-10,"long",0
3010,2020-06-10,"que",0
3011,2020-06-10,"line",0
3012,2020-06-10,"fast",0
3013,2020-06-10,"te",0
3014,2020-06-10,"disha",0
3015,2020-06-10,"salian's",0
3016,2020-06-10,"postmortem",0
3017,2020-06-10,"amp",0
3018,2020-06-10,"funeral",-1
3019,2020-06-10,"still",0
3020,2020-06-10,"pending",0
3021,2020-06-10,"because",0
3022,2020-06-10,"shatabdi",0
3023,2020-06-10,"hospital",0
3024,2020-06-10,"is",0
3025,2020-06-10,"tied",0
3026,2020-06-10,"up",0
3027,2020-06-10,"with",0
3028,2020-06-10,"coronavirus",0
3029,2020-06-10,"cases",0
3030,2020-06-10,"https",0
3031,2020-06-10,"t.co",0
3032,2020-06-10,"mqpktkozif",0
3033,2020-06-11,"rt",0
3034,2020-06-11,"pti_news",0
3035,2020-06-11,"supreme",0
3036,2020-06-11,"court",0
3037,2020-06-11,"takes",0
3038,2020-06-11,"suo",0
3039,2020-06-11,"motu",0
3040,2020-06-11,"cognizance",0
3041,2020-06-11,"of",0
3042,2020-06-11,"reports",0
3043,2020-06-11,"of",0
3044,2020-06-11,"improper",0
3045,2020-06-11,"handling",0
3046,2020-06-11,"of",0
3047,2020-06-11,"covid",0
3048,2020-06-11,"19",0
3049,2020-06-11,"patients",0
3050,2020-06-11,"undignified",0
3051,2020-06-11,"disposal",0
3052,2020-06-11,"of",0
3053,2020-06-11,"victims",-3
3054,2020-06-11,"rt",0
3055,2020-06-11,"askanshul",0
3056,2020-06-11,"new",0
3057,2020-06-11,"cases",0
3058,2020-06-11,"of",0
3059,2020-06-11,"covid",0
3060,2020-06-11,"19",0
3061,2020-06-11,"reported",0
3062,2020-06-11,"from",0
3063,2020-06-11,"ratlam",0
3064,2020-06-11,"in",0
3065,2020-06-11,"madhya",0
3066,2020-06-11,"pradesh",0
3067,2020-06-11,"aslam",0
3068,2020-06-11,"baba",0
3069,2020-06-11,"who",0
3070,2020-06-11,"died",-3
3071,2020-06-11,"of",0
3072,2020-06-11,"covid",0
3073,2020-06-11,"19",0
3074,2020-06-11,"used",0
3075,2020-06-11,"to",0
3076,2020-06-11,"cure",0
3077,2020-06-11,"people",0
3078,2020-06-11,"by",0
3079,2020-06-11,"kiss",2
3080,2020-06-11,"rj_devang",0
3081,2020-06-11,"where",0
3082,2020-06-11,"the",0
3083,2020-06-11,"whole",0
3084,2020-06-11,"world",0
3085,2020-06-11,"trying",0
3086,2020-06-11,"to",0
3087,2020-06-11,"stop",-1
3088,2020-06-11,"community",0
3089,2020-06-11,"transmission",0
3090,2020-06-11,"and",0
3091,2020-06-11,"covid",0
3092,2020-06-11,"19",0
3093,2020-06-11,"chain",0
3094,2020-06-11,"here",0
3095,2020-06-11,"indian",0
3096,2020-06-11,"institutions",0
3097,2020-06-11,"https",0
3098,2020-06-11,"t.co",0
3099,2020-06-11,"urxruvw5rv",0
3100,2020-06-12,"indiatvnews",0
3101,2020-06-12,"i",0
3102,2020-06-12,"keen",1
3103,2020-06-12,"to",0
3104,2020-06-12,"know",0
3105,2020-06-12,"the",0
3106,2020-06-12,"truth",0
3107,2020-06-12,"about",0
3108,2020-06-12,"covid",0
3109,2020-06-12,"19",0
3110,2020-06-12,"i",0
3111,2020-06-12,"think",0
3112,2020-06-12,"there",0
3113,2020-06-12,"are",0
3114,2020-06-12,"rare",0
3115,2020-06-12,"cases",0
3116,2020-06-12,"when",0
3117,2020-06-12,"people",0
3118,2020-06-12,"cured",0
3119,2020-06-12,"and",0
3120,2020-06-12,"returned",0
3121,2020-06-12,"b",0
3122,2020-06-12,"https",0
3123,2020-06-12,"t.co",0
3124,2020-06-12,"qkcdeaflnn",0
3125,2020-06-12,"rt",0
3126,2020-06-12,"milindsingh19",0
3127,2020-06-12,"covid",0
3128,2020-06-12,"19",0
3129,2020-06-12,"guidelines",0
3130,2020-06-12,"2020",0
3131,2020-06-12,"fall",0
3132,2020-06-12,"intake",0
3133,2020-06-12,"https",0
3134,2020-06-12,"t.co",0
3135,2020-06-12,"zwbpufvhgr",0
3136,2020-06-12,"rt",0
3137,2020-06-12,"firstpost",0
3138,2020-06-12,"lockdown",0
3139,2020-06-12,"will",0
3140,2020-06-12,"not",0
3141,2020-06-12,"be",0
3142,2020-06-12,"extended",0
3143,2020-06-12,"in",0
3144,2020-06-12,"maharashtra",0
3145,2020-06-12,"said",0
3146,2020-06-12,"chief",0
3147,2020-06-12,"minister",0
3148,2020-06-12,"uddhavthackeray",0
3149,2020-06-12,"on",0
3150,2020-06-12,"friday",0
3151,2020-06-12,"he",0
3152,2020-06-12,"further",0
3153,2020-06-12,"appealed",0
3154,2020-06-12,"people",0
3155,2020-06-12,"to",0
3156,2020-06-13,"debojyo04532898",0
3157,2020-06-13,"sir",0
3158,2020-06-13,"when",0
3159,2020-06-13,"covid",0
3160,2020-06-13,"19",0
3161,2020-06-13,"test",0
3162,2020-06-13,"kit",0
3163,2020-06-13,"feluda",0
3164,2020-06-13,"is",0
3165,2020-06-13,"game",0
3166,2020-06-13,"changer",0
3167,2020-06-13,"will",0
3168,2020-06-13,"be",0
3169,2020-06-13,"available",0
3170,2020-06-13,"in",0
3171,2020-06-13,"market",0
3172,2020-06-13,"how",0
3173,2020-06-13,"long",0
3174,2020-06-13,"it",0
3175,2020-06-13,"https",0
3176,2020-06-13,"t.co",0
3177,2020-06-13,"pfkkltk0bl",0
3178,2020-06-13,"rt",0
3179,2020-06-13,"siddusss",0
3180,2020-06-13,"woman",0
3181,2020-06-13,"represent",0
3182,2020-06-13,"42",0
3183,2020-06-13,"of",0
3184,2020-06-13,"all",0
3185,2020-06-13,"migrant",0
3186,2020-06-13,"workers",0
3187,2020-06-13,"and",0
3188,2020-06-13,"plays",0
3189,2020-06-13,"important",2
3190,2020-06-13,"role",0
3191,2020-06-13,"in",0
3192,2020-06-13,"health",0
3193,2020-06-13,"services",0
3194,2020-06-13,"which",0
3195,2020-06-13,"expose",-1
3196,2020-06-13,"them",0
3197,2020-06-13,"to",0
3198,2020-06-13,"covid",0
3199,2020-06-13,"19",0
3200,2020-06-13,"they",0
3201,2020-06-13,"ar",0
3202,2020-06-13,"rt",0
3203,2020-06-13,"mehaksh56933788",0
3204,2020-06-13,"no",-1
3205,2020-06-13,"to",0
3206,2020-06-13,"exams",0
3207,2020-06-13,"gndu",0
3208,2020-06-13,"students",0
3209,2020-06-13,"urges",0
3210,2020-06-13,"to",0
3211,2020-06-13,"cancel",-1
3212,2020-06-13,"the",0
3213,2020-06-13,"exams",0
3214,2020-06-13,"of",0
3215,2020-06-13,"final",0
3216,2020-06-13,"year",0
3217,2020-06-13,"students",0
3218,2020-06-13,"it",0
3219,2020-06-13,"is",0
3220,2020-06-13,"not",0
3221,2020-06-13,"viable",0
3222,2020-06-13,"to",0
3223,2020-06-13,"even",0
3224,2020-06-13,"think",0
3225,2020-06-13,"about",0
3226,2020-06-13,"exa",0
3227,2020-06-14,"rt",0
3228,2020-06-14,"wionews",0
3229,2020-06-14,"spanish",0
3230,2020-06-14,"flu",-2
3231,2020-06-14,"vs",0
3232,2020-06-14,"coronavirus",0
3233,2020-06-14,"the",0
3234,2020-06-14,"first",0
3235,2020-06-14,"wave",0
3236,2020-06-14,"of",0
3237,2020-06-14,"the",0
3238,2020-06-14,"flu",-2
3239,2020-06-14,"was",0
3240,2020-06-14,"not",0
3241,2020-06-14,"as",0
3242,2020-06-14,"deadly",0
3243,2020-06-14,"as",0
3244,2020-06-14,"the",0
3245,2020-06-14,"second",0
3246,2020-06-14,"which",0
3247,2020-06-14,"claimed",0
3248,2020-06-14,"the",0
3249,2020-06-14,"lives",0
3250,2020-06-14,"of",0
3251,2020-06-14,"over",0
3252,2020-06-14,"50",0
3253,2020-06-14,"mill",0
3254,2020-06-14,"rt",0
3255,2020-06-14,"27_viraj",0
3256,2020-06-14,"during",0
3257,2020-06-14,"covid",0
3258,2020-06-14,"19",0
3259,2020-06-14,"university",0
3260,2020-06-14,"rgpv",0
3261,2020-06-14,"bhopal",0
3262,2020-06-14,"is",0
3263,2020-06-14,"organizing",0
3264,2020-06-14,"final",0
3265,2020-06-14,"sem",0
3266,2020-06-14,"offline",-1
3267,2020-06-14,"exams",0
3268,2020-06-14,"as",0
3269,2020-06-14,"well",0
3270,2020-06-14,"as",0
3271,2020-06-14,"the",0
3272,2020-06-14,"exam",0
3273,2020-06-14,"centers",0
3274,2020-06-14,"are",0
3275,2020-06-14,"40km",0
3276,2020-06-14,"away",0
3277,2020-06-14,"from",0
3278,2020-06-14,"covid",0
3279,2020-06-14,"19",0
3280,2020-06-14,"peak",0
3281,2020-06-14,"in",0
3282,2020-06-14,"india",0
3283,2020-06-14,"may",0
3284,2020-06-14,"arrive",0
3285,2020-06-14,"mid",0
3286,2020-06-14,"november",0
3287,2020-06-14,"paucity",0
3288,2020-06-14,"of",0
3289,2020-06-14,"icu",0
3290,2020-06-14,"beds",0
3291,2020-06-14,"ventilators",0
3292,2020-06-14,"likely",0
3293,2020-06-14,"study",0
3294,2020-06-14,"india",0
3295,2020-06-14,"news",0
3296,2020-06-14,"times",0
3297,2020-06-14,"https",0
3298,2020-06-14,"t.co",0
3299,2020-06-14,"f4mwobk88x",0
3300,2020-06-15,"rt",0
3301,2020-06-15,"pawankalyan",0
3302,2020-06-15,"a",0
3303,2020-06-15,"short",0
3304,2020-06-15,"video",0
3305,2020-06-15,"by",0
3306,2020-06-15,"watermanofindia",0
3307,2020-06-15,"how",0
3308,2020-06-15,"gangaputra",0
3309,2020-06-15,"dr",0
3310,2020-06-15,"g.d",0
3311,2020-06-15,"agarwal",0
3312,2020-06-15,"ji",0
3313,2020-06-15,"sacrificed",0
3314,2020-06-15,"his",0
3315,2020-06-15,"life",0
3316,2020-06-15,"for",0
3317,2020-06-15,"maa",0
3318,2020-06-15,"ganga’s",0
3319,2020-06-15,"aviralatha",0
3320,2020-06-15,"and",0
3321,2020-06-15,"n",0
3322,2020-06-15,"rt",0
3323,2020-06-15,"amitshah",0
3324,2020-06-15,"visited",0
3325,2020-06-15,"lnjp",0
3326,2020-06-15,"hospital",0
3327,2020-06-15,"in",0
3328,2020-06-15,"delhi",0
3329,2020-06-15,"and",0
3330,2020-06-15,"held",0
3331,2020-06-15,"comprehensive",2
3332,2020-06-15,"discussion",0
3333,2020-06-15,"with",0
3334,2020-06-15,"the",0
3335,2020-06-15,"doctors",0
3336,2020-06-15,"and",0
3337,2020-06-15,"officials",0
3338,2020-06-15,"on",0
3339,2020-06-15,"the",0
3340,2020-06-15,"covid",0
3341,2020-06-15,"19",0
3342,2020-06-15,"situation",0
3343,2020-06-15,"al",0
3344,2020-06-15,"rt",0
3345,2020-06-15,"chennaicorp",0
3346,2020-06-15,"dear",2
3347,2020-06-15,"chennaites",0
3348,2020-06-15,"greater",3
3349,2020-06-15,"chennai",0
3350,2020-06-15,"corporation",0
3351,2020-06-15,"is",0
3352,2020-06-15,"now",0
3353,2020-06-15,"on",0
3354,2020-06-15,"telegram",0
3355,2020-06-15,"channel",0
